NAME,LATITUDE,LONGITUDE
"Brazil/Campo Verde",-20.41667,-54.06667
"Brazil/Campos Novos",-27.40167,-51.225
"Brazil/Campos Gerais",-21.235,-45.75861
"Brazil/Campos do Jordão",-22.73944,-45.59139
"Brazil/Campos Belos",-13.03667,-46.77167
"Brazil/Campos dos Goytacazes",-21.75227,-41.33044
"Brazil/Quedas do Iguaçu",-25.45303,-52.90464
"Brazil/Campo Mourão",-24.04309,-52.37929
"Brazil/Campo Magro",-25.36861,-49.45139
"Brazil/Campo Limpo",-23.63634,-46.76565
"Brazil/Campo Limpo Paulista",-23.20554,-46.7838
"Brazil/Campo Largo",-25.45955,-49.53014
"Brazil/Campo Grande",-20.44278,-54.64639
"Brazil/Campo Formoso",-10.5075,-40.32139
"Brazil/Campo do Brito",-10.73333,-37.49333
"Brazil/Campo Bom",-29.67889,-51.05333
"Brazil/Campo Belo",-20.89722,-45.27722
"Brazil/Campina Verde",-19.53791,-49.48813
"Brazil/Campinas",-22.90556,-47.06083
"Brazil/Campina Grande do Sul",-25.30556,-49.05528
"Brazil/Campina da Lagoa",-24.59167,-52.79889
"Brazil/Campestre",-21.71111,-46.24639
"Brazil/Campanha",-21.83611,-45.40056
"Brazil/Cambuí",-22.61222,-46.0575
"Brazil/Cambuci",-21.57528,-41.91111
"Brazil/Camboriú",-27.02528,-48.65444
"Brazil/Cambé",-23.27583,-51.27833
"Brazil/Cambará",-23.04639,-50.07361
"Brazil/Camaquã",-30.85111,-51.81222
"Brazil/Camanducaia",-22.75528,-46.14472
"Brazil/Camamu",-13.94697,-39.10257
"Brazil/Camaçari",-12.6975,-38.32417
"Brazil/Camacan",-15.41917,-39.49583
"Brazil/Caldas Novas",-17.74431,-48.62789
"Brazil/Cajuru",-21.27528,-47.30417
"Brazil/Cajati",-24.73611,-48.12278
"Brazil/Cajamar",-23.35611,-46.87694
"Brazil/Cairu",-13.48694,-39.04389
"Brazil/Caieiras",-23.36417,-46.74056
"Brazil/Caiapônia",-16.95667,-51.81028
"Brazil/Cafelândia",-24.61778,-53.32
"Brazil/Cafelândia",-21.8025,-49.61
"Brazil/Cafarnaum",-11.69361,-41.46833
"Brazil/Caetité",-14.06944,-42.475
"Brazil/Caeté",-19.88,-43.66972
"Brazil/Caculé",-14.50333,-42.22222
"Brazil/Caconde",-21.52944,-46.64389
"Brazil/Cachoeiro de Itapemirim",-20.84889,-41.11278
"Brazil/Cachoeirinha",-29.95111,-51.09389
"Brazil/Cachoeiras de Macacu",-22.4625,-42.65306
"Brazil/Cachoeira Paulista",-22.665,-45.00944
"Brazil/Cachoeira do Sul",-30.03917,-52.89389
"Brazil/Cachoeira",-12.60139,-38.96576
"Brazil/Cáceres",-16.07056,-57.67889
"Brazil/Caçapava do Sul",-30.51436,-53.48496
"Brazil/Caçapava",-23.10083,-45.70694
"Brazil/Caçador",-26.77528,-51.015
"Brazil/Cabreúva",-23.3075,-47.13278
"Brazil/Cabo Frio",-22.88717,-42.02622
"Brazil/Governador Mangabeira",-12.60044,-39.04178
"Brazil/Cabaceiras do Paraguaçu",-12.53556,-39.19083
"Brazil/Butiá",-30.11972,-51.96222
"Brazil/Buritizeiro",-17.35111,-44.96222
"Brazil/Buritis",-15.61778,-46.42333
"Brazil/Buritirama",-10.70778,-43.63056
"Brazil/Buritama",-21.06611,-50.14722
"Brazil/Buri",-23.7975,-48.59278
"Brazil/Boquim",-11.14694,-37.62056
"Brazil/Brusque",-27.09795,-48.91281
"Brazil/Brumado",-14.20361,-41.66528
"Brazil/Brumadinho",-20.14333,-44.19972
"Brazil/Brotas",-22.28417,-48.12667
"Brazil/Brodowski",-20.99139,-47.65861
"Brazil/Brazlândia",-15.67941,-48.19667
"Brazil/Brasília de Minas",-16.20639,-44.43333
"Brazil/Brasília",-15.77972,-47.92972
"Brazil/Brás",-23.55,-46.61667
"Brazil/Bragança Paulista",-22.9527,-46.54418
"Brazil/Braço do Norte",-28.275,-49.16556
"Brazil/Botucatu",-22.88583,-48.445
"Brazil/Holambra",-22.63306,-47.05556
"Brazil/Borda da Mata",-22.27417,-46.16528
"Brazil/Boquira",-12.82306,-42.73056
"Brazil/Bonito",-21.12111,-56.48194
"Brazil/Bonito",-11.96944,-41.26583
"Brazil/Bom Sucesso",-21.03306,-44.75806
"Brazil/Bom Retiro",-23.52508,-46.63889
"Brazil/Bom Jesus dos Perdões",-23.135,-46.46528
"Brazil/Bom Jesus do Itabapoana",-21.13389,-41.67972
"Brazil/Bom Jesus da Lapa",-13.255,-43.41806
"Brazil/Bom Jesus de Goiás",-18.22047,-49.72993
"Brazil/Bom Jardim",-22.15194,-42.41944
"Brazil/Bom Despacho",-19.73639,-45.25222
"Brazil/Boituva",-23.28333,-47.67222
"Brazil/Bocaiúva",-17.10778,-43.815
"Brazil/Boa Esperança",-21.09,-45.56583
"Brazil/Blumenau",-26.91944,-49.06611
"Brazil/Bituruna",-26.16139,-51.5525
"Brazil/Biritinga",-11.61667,-38.8
"Brazil/Biritiba Mirim",-23.5725,-46.03861
"Brazil/Birigui",-21.28861,-50.34
"Brazil/Biguaçu",-27.49417,-48.65556
"Brazil/Betim",-19.96778,-44.19833
"Brazil/Bertioga",-23.85444,-46.13861
"Brazil/Bento Gonçalves",-29.17139,-51.51917
"Brazil/Belo Oriente",-19.22,-42.48361
"Brazil/Belo Horizonte",-19.92083,-43.93778
"Brazil/Belo Campo",-15.03833,-41.25972
"Brazil/Belmonte",-15.86126,-38.87982
"Brazil/Belford Roxo",-22.76417,-43.39944
"Brazil/Bela Vista de Goiás",-16.97278,-48.95333
"Brazil/Bela Vista",-22.10809,-56.53253
"Brazil/Bebedouro",-20.94944,-48.47917
"Brazil/Bauru",-22.31472,-49.06056
"Brazil/Batatais",-20.89111,-47.585
"Brazil/Bataguassu",-21.71417,-52.42222
"Brazil/Bastos",-21.92194,-50.73389
"Brazil/Barueri",-23.51056,-46.87611
"Brazil/Barroso",-21.18694,-43.97583
"Brazil/Barrocas",-11.52833,-39.07639
"Brazil/Barrinha",-21.19361,-48.16389
"Brazil/Barretos",-20.55722,-48.56778
"Brazil/Barreiro do Jaíba",-15.61532,-43.59187
"Brazil/Barreiras",-12.15278,-44.99
"Brazil/Barra Velha",-26.63222,-48.68472
"Brazil/Barra Mansa",-22.54417,-44.17139
"Brazil/Barra dos Coqueiros",-10.90889,-37.03861
"Brazil/Barra do Piraí",-22.47,-43.82556
"Brazil/Barra do Garças",-15.89,-52.25667
"Brazil/Barra do Bugres",-15.0725,-57.18111
"Brazil/Barra de São Francisco",-18.755,-40.89083
"Brazil/Barra da Estiva",-13.62611,-41.32694
"Brazil/Barra do Choça",-14.88111,-40.57944
"Brazil/Barra Bonita",-22.49472,-48.55806
"Brazil/Barra",-11.08944,-43.14167
"Brazil/Bariri",-22.07444,-48.74028
"Brazil/Barbacena",-21.22583,-43.77361
"Brazil/Barão de Cocais",-19.94583,-43.48722
"Brazil/Bandeirantes",-23.11,-50.3675
"Brazil/Bambuí",-20.00639,-45.97694
"Brazil/Balneário Rincão",-28.83208,-49.2366
"Brazil/Balneário Camboriú",-26.99056,-48.63472
"Brazil/Baixo Guandu",-19.51889,-41.01583
"Brazil/Baixa Grande",-11.95972,-40.16806
"Brazil/Bagé",-31.33139,-54.10694
"Brazil/Baependi",-21.95889,-44.89
"Brazil/Bady Bassitt",-20.91806,-49.44528
"Brazil/Avaré",-23.09861,-48.92583
"Brazil/Atibaia",-23.11694,-46.55028
"Brazil/Astorga",-23.2325,-51.66556
"Brazil/Assis",-22.66167,-50.41222
"Brazil/Arujá",-23.39611,-46.32083
"Brazil/Artur Nogueira",-22.57306,-47.1725
"Brazil/Arroio Grande",-32.2375,-53.08694
"Brazil/Balneário Arroio do Silva",-28.98688,-49.4173
"Brazil/Arroio do Meio",-29.40111,-51.945
"Brazil/Arraial do Cabo",-22.96611,-42.02778
"Brazil/Armação dos Búzios",-22.74694,-41.88167
"Brazil/Arinos",-15.91694,-46.10556
"Brazil/Areia Branca",-10.75778,-37.31528
"Brazil/Arcos",-20.28194,-45.53944
"Brazil/Araxá",-19.59333,-46.94056
"Brazil/Araucária",-25.59306,-49.41028
"Brazil/Araruama",-22.87278,-42.34306
"Brazil/Araras",-22.35694,-47.38417
"Brazil/Araraquara",-21.79444,-48.17556
"Brazil/Araranguá",-28.93575,-49.49538
"Brazil/Araquari",-26.37,-48.72222
"Brazil/Arapoti",-24.15778,-49.82667
"Brazil/Arapongas",-23.41944,-51.42444
"Brazil/Araguari",-18.64722,-48.18722
"Brazil/Aragarças",-15.8975,-52.25083
"Brazil/Araçuaí",-16.84972,-42.07028
"Brazil/Aracruz",-19.82028,-40.27333
"Brazil/Araçoiaba da Serra",-23.50528,-47.61417
"Brazil/Araci",-11.33333,-38.96667
"Brazil/Araçatuba",-21.20889,-50.43278
"Brazil/Araçariguama",-23.43861,-47.06139
"Brazil/Aracaju",-10.91111,-37.07167
"Brazil/Aquidauana",-20.47111,-55.78722
"Brazil/Aquidabã",-10.28139,-37.01861
"Brazil/Apucarana",-23.55083,-51.46083
"Brazil/Aporá",-11.66028,-38.08139
"Brazil/Apiaí",-24.50944,-48.8425
"Brazil/Aparecida do Taboado",-20.08667,-51.09361
"Brazil/Aparecida",-22.84694,-45.22972
"Brazil/Antonina",-25.42861,-48.71194
"Brazil/Anicuns",-16.46111,-49.96167
"Brazil/Angra dos Reis",-23.00667,-44.31806
"Brazil/Angatuba",-23.48972,-48.41278
"Brazil/Andradina",-20.89611,-51.37944
"Brazil/Andradas",-22.06806,-46.56917
"Brazil/Andorinha",-10.34472,-39.83556
"Brazil/Andirá",-23.05056,-50.22889
"Brazil/Anchieta",-20.80583,-40.64556
"Brazil/Anastácio",-20.48361,-55.80694
"Brazil/Anápolis",-16.32667,-48.95278
"Brazil/Anagé",-14.61222,-41.13556
"Brazil/Ampére",-25.915,-53.47278
"Brazil/Amparo",-22.70111,-46.76444
"Brazil/Américo Brasiliense",-21.72444,-48.10167
"Brazil/Americana",-22.73917,-47.33139
"Brazil/América Dourada",-11.45528,-41.43611
"Brazil/Amargosa",-13.03028,-39.60472
"Brazil/Amambai",-23.10417,-55.22583
"Brazil/Alvinópolis",-20.10667,-43.04889
"Brazil/Álvares Machado",-22.07944,-51.47194
"Brazil/Altônia",-23.87444,-53.90167
"Brazil/Alto Araguaia",-17.31472,-53.21528
"Brazil/Altinópolis",-21.02556,-47.37389
"Brazil/Alpinópolis",-20.86361,-46.38806
"Brazil/Almirante Tamandaré",-25.32472,-49.31
"Brazil/Almenara",-16.18361,-40.69444
"Brazil/Presidente Tancredo Neves",-13.45287,-39.4208
"Brazil/Alfenas",-21.42917,-45.94722
"Brazil/Além Paraíba",-21.88778,-42.70444
"Brazil/Alegrete",-29.78306,-55.79194
"Brazil/Alegre",-20.76361,-41.53306
"Brazil/Alcobaça",-17.51944,-39.19556
"Brazil/Alagoinhas",-12.13556,-38.41917
"Brazil/Aimorés",-19.49583,-41.06389
"Brazil/Agudos",-22.46917,-48.9875
"Brazil/Agudo",-29.64528,-53.24
"Brazil/Águas Formosas",-17.08222,-40.93583
"Brazil/Águas de Lindóia",-22.47639,-46.63278
"Brazil/Água Rasa",-20.43333,-45.16667
"Brazil/Aguaí",-22.05944,-46.97861
"Brazil/Água Clara",-20.44806,-52.87806
"Brazil/Afonso Cláudio",-20.07417,-41.12389
"Brazil/Adamantina",-21.68528,-51.0725
"Brazil/Abelardo Luz",-26.56472,-52.32833
"Brazil/Abaeté",-19.16,-45.44583
"Brazil/Leblon",-22.98444,-43.22315
"Brazil/Guaíba",-30.11389,-51.325
"Brazil/Comodoro",-13.66306,-59.78583
"Brazil/Palmas",-10.16745,-48.32766
"Brazil/Bombinhas",-27.1518,-48.48941
"Brazil/Pontal do Paraná",-25.67361,-48.51111
"Brazil/Lagoa da Confusão",-10.79361,-49.62361
"Brazil/Paraíso do Tocantins",-10.17611,-48.86667
"Brazil/Universidade Rural",-22.76639,-43.69139
"Brazil/Uarini",-2.99,-65.10833
"Brazil/Tonantins",-2.87306,-67.80222
"Brazil/Tefé",-3.36841,-64.72054
"Brazil/Marechal Thaumaturgo",-8.94111,-72.79167
"Brazil/Tarauacá",-8.16139,-70.76556
"Brazil/Tapauá",-5.62833,-63.18333
"Brazil/Tabatinga",-4.23116,-69.93858
"Brazil/Sena Madureira",-9.06341,-68.67245
"Brazil/São Paulo de Olivença",-3.37833,-68.8725
"Brazil/São Gabriel da Cachoeira",-0.1181,-67.08527
"Brazil/Santo Antônio do Içá",-3.10222,-67.93972
"Brazil/Rio Branco",-9.97472,-67.81
"Brazil/Porto Velho",-8.76194,-63.90389
"Brazil/Porto Acre",-9.58833,-67.5325
"Brazil/Pauini",-7.71361,-66.97639
"Brazil/Novo Aripuanã",-5.12056,-60.37972
"Brazil/Novo Airão",-2.62139,-60.94417
"Brazil/Manicoré",-5.80917,-61.30028
"Brazil/Mâncio Lima",-7.61417,-72.89583
"Brazil/Manaus",-3.10194,-60.025
"Brazil/Manacapuru",-3.29972,-60.62056
"Brazil/Lábrea",-7.26435,-64.79638
"Brazil/Ipixuna",-7.05056,-71.69472
"Brazil/Humaitá",-7.51651,-63.03105
"Brazil/Fonte Boa",-2.51389,-66.09167
"Brazil/Feijó",-8.1654,-70.35486
"Brazil/Eirunepé",-6.66028,-69.87361
"Brazil/Cruzeiro do Sul",-7.62759,-72.67756
"Brazil/Codajás",-3.83667,-62.05694
"Brazil/Coari",-4.085,-63.14139
"Brazil/Carauari",-4.88278,-66.89583
"Brazil/Caracaraí",1.81611,-61.12806
"Brazil/Canutama",-6.53389,-64.38306
"Brazil/Boca do Acre",-8.75222,-67.39778
"Brazil/Boa Vista",2.81972,-60.67333
"Brazil/Beruri",-3.89833,-61.37306
"Brazil/Benjamin Constant",-4.37555,-70.03179
"Brazil/Barcelos",-0.97357,-62.9269
"Brazil/Atalaia do Norte",-4.36652,-70.19186
"Brazil/Ariquemes",-9.91333,-63.04083
"Brazil/Anori",-3.77278,-61.64417
"Brazil/Alvarães",-3.22083,-64.80417
"Brazil/Iranduba",-3.28472,-60.18611
"Brazil/Presidente Figueiredo",-2.03444,-60.025
"Brazil/Careiro",-3.76806,-60.36917
"Brazil/Manaquiri",-3.42806,-60.45944
"Brazil/Xapuri",-10.65167,-68.50444
"Brazil/Vilhena",-12.74056,-60.14583
"Brazil/Senador Guiomard",-10.1497,-67.73741
"Brazil/Presidente Médici",-11.17528,-61.90139
"Brazil/Rolim de Moura do Guaporé",-13.08271,-62.27726
"Brazil/Plácido de Castro",-10.33528,-67.18556
"Brazil/Pimenta Bueno",-11.6725,-61.19361
"Brazil/Ouro Preto do Oeste",-10.74806,-62.21583
"Brazil/Ji Paraná",-10.88528,-61.95167
"Brazil/Jaru",-10.43889,-62.46639
"Brazil/Guajará Mirim",-10.78356,-65.33552
"Brazil/Espigão dOeste",-11.52472,-61.01278
"Brazil/Cacoal",-11.43861,-61.44722
"Brazil/Brasiléia",-11.01611,-68.74806
"Brazil/Abadia de Goiás",-16.75722,-49.4375
"Brazil/Açailândia",-4.94667,-47.50472
"Brazil/Acreúna",-17.39556,-50.37694
"Brazil/Água Azul do Norte",-6.79111,-50.46694
"Brazil/Água Boa",-14.05,-52.15861
"Brazil/Águas Lindas de Goiás",-15.76194,-48.28167
"Brazil/Aldeias Altas",-4.62778,-43.47056
"Brazil/Alexânia",-16.08222,-48.50722
"Brazil/Alta Floresta d'Oeste",-11.96806,-61.95417
"Brazil/Alto Alegre",2.89583,-61.4975
"Brazil/Alto Alegre do Maranhão",-4.21278,-44.44639
"Brazil/Alto Alegre do Pindaré",-3.6707,-45.84749
"Brazil/Alto Paraíso",-9.72283,-63.31022
"Brazil/Alumínio",-23.535,-47.26194
"Brazil/Anapu",-3.47222,-51.19778
"Brazil/Aparecida de Goiânia",-16.82333,-49.24389
"Brazil/Apuí",-7.19722,-59.89139
"Brazil/Arame",-4.88583,-46.005
"Brazil/Aripuanã",-10.17647,-59.44913
"Brazil/Assis Chateaubriand",-24.42,-53.52139
"Brazil/Aurora do Pará",-2.13389,-47.55889
"Brazil/Bacabeira",-2.97083,-44.31556
"Brazil/Balneário Gaivota",-29.15667,-49.57944
"Brazil/Banabuiú",-5.30972,-38.92056
"Brazil/Bom Jesus das Selvas",-4.4835,-46.85326
"Brazil/Bom Jesus do Tocantins",-5.05139,-48.60889
"Brazil/Breu Branco",-4.00092,-49.5068
"Brazil/Buritis",-10.21167,-63.82861
"Brazil/Cachoeira do Piriá",-1.75972,-46.545
"Brazil/Campinas",-27.59444,-48.60694
"Brazil/Campo Novo do Parecis",-13.67528,-57.89194
"Brazil/Campo Verde",-15.54667,-55.16889
"Brazil/Canaã dos Carajás",-6.52392,-49.85167
"Brazil/Canarana",-13.55222,-52.26833
"Brazil/Candeias do Jamari",-8.80972,-63.69556
"Brazil/Cândido Sales",-15.505,-41.23917
"Brazil/Cantá",2.61028,-60.5975
"Brazil/Capivari de Baixo",-28.44472,-48.95778
"Brazil/Cerejeiras",-13.18889,-60.81222
"Brazil/Chapadão do Sul",-18.79417,-52.62278
"Brazil/Cocalzinho de Goiás",-15.79444,-48.77583
"Brazil/Colíder",-10.81778,-55.45083
"Brazil/Colniza",-9.40917,-59.025
"Brazil/Colorado do Oeste",-13.11667,-60.54167
"Brazil/Concórdia do Pará",-2.00167,-47.94972
"Brazil/Confresa",-10.64389,-51.56889
"Brazil/Coronel João Sá",-10.28417,-37.92639
"Brazil/Costa Rica",-18.54389,-53.12917
"Brazil/Curionópolis",-6.10167,-49.59806
"Brazil/Dom Eliseu",-4.285,-47.505
"Brazil/Dormentes",-8.44722,-40.77111
"Brazil/Eldorado do Sul",-30.08389,-51.61611
"Brazil/Eldorado dos Carajás",-6.10417,-49.35528
"Brazil/Epitaciolândia",-11.02889,-68.74139
"Brazil/Ermelino Matarazzo",-23.49472,-46.47389
"Brazil/Estrela de Alagoas",-9.39028,-36.76
"Brazil/Fátima do Sul",-22.37417,-54.51389
"Brazil/Fazenda Rio Grande",-25.6575,-49.30806
"Brazil/Floresta do Araguaia",-7.55361,-49.7125
"Brazil/Fraiburgo",-27.02611,-50.92139
"Brazil/Garrafão do Norte",-1.93417,-47.0525
"Brazil/Goianésia do Pará",-3.8425,-49.09694
"Brazil/Governador Celso Ramos",-27.31472,-48.55917
"Brazil/Governador Nunes Freire",-2.12583,-45.88528
"Brazil/Guabiruba",-27.08595,-48.96765
"Brazil/Herval dOeste",-27.19361,-51.49472
"Brazil/Imbé",-29.97528,-50.12806
"Brazil/Indiara",-17.13806,-49.98806
"Brazil/Ipixuna do Pará",-2.55778,-47.495
"Brazil/Itabela",-16.575,-39.55333
"Brazil/Itaim Paulista",-23.50308,-46.38566
"Brazil/Itaobim",-16.56167,-41.50333
"Brazil/Itaquiraí",-23.47444,-54.185
"Brazil/Itatim",-12.71194,-39.69806
"Brazil/Itinga do Maranhão",-4.44972,-47.52556
"Brazil/Jaboatão dos Guararapes",-8.11278,-35.01472
"Brazil/Jaíba",-15.33833,-43.67444
"Brazil/Jenipapo dos Vieiras",-5.37139,-45.63639
"Brazil/Jijoca de Jericoacoara",-2.895,-40.44917
"Brazil/Juara",-11.255,-57.51972
"Brazil/Juína",-11.42047,-58.75488
"Brazil/Lambari d'Oeste",-15.32333,-58.00361
"Brazil/Laranjal do Jari",-0.826,-52.506
"Brazil/Lauro de Freitas",-12.89444,-38.32722
"Brazil/Machadinho d'Oeste",-9.44389,-61.98139
"Brazil/Mãe do Rio",-2.04639,-47.55056
"Brazil/Maraã",-1.85302,-65.57426
"Brazil/Mário Campos",-20.05639,-44.18833
"Brazil/Marituba",-1.35528,-48.34194
"Brazil/Matões do Norte",-3.63222,-44.55583
"Brazil/Matupá",-10.16931,-54.93439
"Brazil/Medicilândia",-3.44611,-52.88889
"Brazil/Minaçu",-13.53306,-48.22
"Brazil/Mucajaí",2.43986,-60.91146
"Brazil/Mojuí dos Campos",-2.68333,-54.64278
"Brazil/Nova Alvorada do Sul",-21.46583,-54.38389
"Brazil/Nova Andradina",-22.23333,-53.34306
"Brazil/Nova Esperança do Piriá",-2.26778,-46.9675
"Brazil/Nova Mamoré",-10.40194,-65.32667
"Brazil/Nova Mutum",-13.82889,-56.08222
"Brazil/Novo Gama",-16.05917,-48.03944
"Brazil/Novo Progresso",-7.14778,-55.38111
"Brazil/Novo Repartimento",-4.33056,-49.79639
"Brazil/Ourilândia do Norte",-6.75472,-51.08389
"Brazil/Pacajá",-3.83778,-50.6375
"Brazil/Pacaraima",4.43139,-61.14639
"Brazil/Paço do Lumiar",-2.53222,-44.1075
"Brazil/Palmeirândia",-2.64528,-44.895
"Brazil/Paranatinga",-14.43167,-54.05111
"Brazil/Parauapebas",-6.0675,-49.90222
"Brazil/Pedra Preta",-16.62306,-54.47389
"Brazil/Pedro Canário",-18.03028,-40.15056
"Brazil/Pedro do Rosário",-2.97236,-45.35126
"Brazil/Peixoto de Azevedo",-10.22306,-54.97972
"Brazil/Petrolândia",-8.97917,-38.21944
"Brazil/Pinhais",-25.44472,-49.1925
"Brazil/Pinheiros",-18.37028,-40.21333
"Brazil/Placas",-3.86778,-54.22
"Brazil/Planalto",-14.66972,-40.47111
"Brazil/Potim",-22.84278,-45.25139
"Brazil/Presidente Sarney",-2.59139,-45.36417
"Brazil/Querência",-12.59694,-52.19972
"Brazil/Quitandinha",-25.8725,-49.49778
"Brazil/Raposa",-2.42306,-44.10333
"Brazil/Redenção",-8.02861,-50.03139
"Brazil/Santo Anastácio",-21.97583,-51.65139
"Brazil/Rio Maria",-7.31056,-50.04833
"Brazil/Rio Preto da Eva",-2.69795,-59.70172
"Brazil/Rolim de Moura",-11.80361,-61.80333
"Brazil/Rondon do Pará",-4.77611,-48.06722
"Brazil/Rorainópolis",0.94611,-60.41806
"Brazil/Rosana",-22.57972,-53.05917
"Brazil/Rurópolis",-4.09556,-54.91028
"Brazil/Salto do Lontra",-25.78389,-53.30861
"Brazil/Santa Bárbara do Pará",-1.22361,-48.29444
"Brazil/Santa Luzia",-3.96333,-45.65833
"Brazil/Santa Luzia do Pará",-1.52361,-46.8975
"Brazil/Santa Maria de Jetibá",-20.02745,-40.74336
"Brazil/Santa Terezinha de Itaipu",-25.43998,-54.40161
"Brazil/Santana do Araguaia",-9.335,-50.35
"Brazil/Santo Antônio do Descoberto",-15.93972,-48.255
"Brazil/São Domingos do Araguaia",-5.53778,-48.73333
"Brazil/São Félix do Coribe",-13.40056,-44.19472
"Brazil/São Francisco de Itabapoana",-21.30194,-40.96139
"Brazil/São Francisco do Guaporé",-12.05222,-63.5675
"Brazil/São Gabriel do Oeste",-19.39528,-54.56639
"Brazil/São João do Soter",-5.11389,-43.81
"Brazil/São José dos Quatro Marcos",-15.62139,-58.17639
"Brazil/São Luís Gonzaga do Maranhão",-4.3788,-44.67112
"Brazil/São Mateus",-23.60583,-46.47889
"Brazil/São Miguel do Guaporé",-11.69361,-62.71139
"Brazil/Sapopemba",-23.59556,-46.52472
"Brazil/Sento Sé",-9.74583,-41.88528
"Brazil/Simões Filho",-12.78444,-38.40389
"Brazil/Sinop",-11.86417,-55.5025
"Brazil/Sítio Novo",-5.87806,-46.69917
"Brazil/Sooretama",-19.19694,-40.09778
"Brazil/Sorriso",-12.54528,-55.71139
"Brazil/Souto Soares",-12.08861,-41.63778
"Brazil/Tailândia",-2.94722,-48.95306
"Brazil/Tangará da Serra",-14.61944,-57.48583
"Brazil/Trairão",-4.57444,-55.94361
"Brazil/Três Marias",-18.20639,-45.24167
"Brazil/Trizidela do Vale",-4.57194,-44.62083
"Brazil/Tucumã",-6.7475,-51.16111
"Brazil/Ubiratã",-24.54528,-52.98778
"Brazil/Ulianópolis",-3.74194,-47.49472
"Brazil/Uruará",-3.7175,-53.73667
"Brazil/Valparaíso de Goiás",-16.06583,-47.97861
"Brazil/Vargem Grande Paulista",-23.60333,-47.02639
"Brazil/Vila Rica",-10.01167,-51.11639
"Brazil/Vitória do Xingu",-2.88,-52.01
"Brazil/Xangri-lá",-29.80083,-50.04361
"Brazil/Xinguara",-7.09829,-49.9435
"Brazil/Zé Doca",-3.27472,-45.65833
"Brazil/Terra Roxa",-24.15667,-54.09694
"Brazil/Taguatinga",-15.83326,-48.05506
"Brazil/Barra da Tijuca",-22.99835,-43.36545
"Brazil/Tatuapé",-23.53729,-46.5666
"Brazil/Consolação",-23.55242,-46.65735
"Brazil/Rocinha",-22.98887,-43.24934
"Brazil/Vidigal",-22.99483,-43.23989
"Brazil/Estácio",-22.91817,-43.20397
"Brazil/Catete",-22.92542,-43.18137
"Brazil/Pirituba",-23.48982,-46.7322
"Brazil/Limão",-23.49283,-46.66916
"Brazil/Vila Galvão",-23.4717,-46.57923
"Brazil/Jardim Paulista",-23.56675,-46.66439
"Brazil/Santa Teresa",-22.91769,-43.18812
"Brazil/Trindade",-27.58612,-48.52335
"Brazil/Freguesia do Ribeirao da Ilha",-27.71773,-48.56266
"Brazil/Olho d’Água das Cunhãs",-4.13873,-45.11881
"Brazil/Teotônio Vilela",-9.90971,-36.35611
"Brazil/Mirassol d'Oeste",-15.67572,-58.09021
"Brazil/Brasilândia de Minas",-17.01037,-46.00851
"Brazil/Santana",-23.49032,-46.6387
"Brazil/Governador Edison Lobão",-5.74507,-47.36395
"Brazil/Brasil Novo",-3.30708,-52.53863
"Brazil/Pôr do Sol",-15.85502,-48.12433
"Brazil/Itaim Bibi",-23.58581,-46.68241
"Brazil/Vicente Pires",-15.81009,-48.03077
"Brazil/Moema",-23.59521,-46.66449
"Brazil/Livramento de Nossa Senhora",-13.64136,-41.84319
"Brazil/Planaltina",-15.61791,-47.64874
"Brazil/Luis Eduardo Magalhães",-12.09086,-45.78501
"Brazil/Sapezal",-13.54209,-58.82011
"Brazil/Grajaú",-23.76979,-46.67112
"Brazil/Artur Alvim",-23.54015,-46.48581
"Brazil/Anhanguera",-23.43088,-46.79295
"Brazil/Cidade Dutra",-23.72576,-46.7024
"Brazil/Capao Redondo",-23.66877,-46.78051
"Brazil/Casa Verde",-23.50099,-46.65744
"Brazil/Iguatemi",-23.61277,-46.42667
"Brazil/Sao Lucas",-23.59468,-46.54359
"Brazil/Socorro",-23.68528,-46.71372
"Brazil/Rio Pequeno",-23.57139,-46.75887
"Brazil/Carrao",-23.55108,-46.53829
"Brazil/Agua Rasa",-23.56684,-46.57188
"Brazil/Alto De Pinheiros",-23.54761,-46.71196
"Brazil/Cidade Lider",-23.56202,-46.4913
"Brazil/Aricanduva",-23.57381,-46.51561
"Brazil/Jaçanã",-23.46013,-46.5749
"Brazil/Jaguara",-23.51103,-46.74713
"Brazil/Lajeado",-23.53361,-46.40866
"Brazil/Jabaquara",-23.65055,-46.64591
"Brazil/Jose Bonifacio",-23.56742,-46.43264
"Brazil/Cidade Ademar",-23.67379,-46.65681
"Brazil/Barra Funda",-23.5212,-46.67409
"Brazil/Belem",-23.5376,-46.59482
"Brazil/Brasilandia",-23.44859,-46.68839
"Brazil/Butanta",-23.5702,-46.72628
"Brazil/Campo Grande",-23.67463,-46.68751
"Brazil/Cangaiba",-23.49696,-46.52045
"Brazil/Cambuci",-23.56439,-46.61695
"Brazil/Campo Belo",-23.62808,-46.66791
"Brazil/Cursino",-23.63143,-46.62072
"Brazil/Mooca",-23.56135,-46.59641
"Brazil/Vila Prudente",-23.59255,-46.57278
"Brazil/Morumbi",-23.59632,-46.70802
"Brazil/Pedreira",-23.70675,-46.64982
"Brazil/Mandaqui",-23.45947,-46.64086
"Brazil/Cachoeirinha",-23.45442,-46.66209
"Brazil/Jardim Angela",-23.71636,-46.76872
"Brazil/Pari",-23.52719,-46.61751
"Brazil/Vila Formosa",-23.56786,-46.54599
